station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KEUG,GHCND:USW00024221,2010-02-20,43.4,51.9,34.9,22.0,0.0
KEUG,GHCND:USW00024221,2010-02-21,43.5,52.1,35.0,21.0,0.0
KEUG,GHCND:USW00024221,2010-02-22,43.7,52.3,35.1,21.0,0.0
KEUG,GHCND:USW00024221,2010-02-23,43.8,52.4,35.1,21.0,0.0
KEUG,GHCND:USW00024221,2010-02-24,43.9,52.6,35.2,21.0,0.0
KEUG,GHCND:USW00024221,2010-02-25,44.1,52.8,35.3,21.0,0.0
KEUG,GHCND:USW00024221,2010-02-26,44.2,53.0,35.4,21.0,0.0
KEUG,GHCND:USW00024221,2010-02-27,44.3,53.2,35.5,21.0,0.0
KEUG,GHCND:USW00024221,2010-02-28,44.5,53.4,35.6,21.0,0.0
KEUG,GHCND:USW00024221,2010-03-01,44.6,53.6,35.7,20.0,0.0
KEUG,GHCND:USW00024221,2010-03-02,44.8,53.8,35.8,20.0,0.0
KEUG,GHCND:USW00024221,2010-03-03,44.9,54.0,35.9,20.0,0.0
KEUG,GHCND:USW00024221,2010-03-04,45.1,54.2,36.0,20.0,0.0
KEUG,GHCND:USW00024221,2010-03-05,45.2,54.4,36.1,20.0,0.0
KEUG,GHCND:USW00024221,2010-03-06,45.4,54.6,36.2,20.0,0.0
KEUG,GHCND:USW00024221,2010-03-07,45.5,54.8,36.3,19.0,0.0
KEUG,GHCND:USW00024221,2010-03-08,45.7,54.9,36.4,19.0,0.0
KEUG,GHCND:USW00024221,2010-03-09,45.8,55.1,36.5,19.0,0.0
KEUG,GHCND:USW00024221,2010-03-10,46.0,55.3,36.6,19.0,0.0
KEUG,GHCND:USW00024221,2010-03-11,46.1,55.5,36.7,19.0,0.0
KEUG,GHCND:USW00024221,2010-03-12,46.2,55.7,36.8,19.0,0.0
KEUG,GHCND:USW00024221,2010-03-13,46.4,55.8,36.9,19.0,0.0
KEUG,GHCND:USW00024221,2010-03-14,46.5,56.0,37.0,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-15,46.6,56.2,37.1,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-16,46.8,56.3,37.2,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-17,46.9,56.5,37.3,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-18,47.0,56.6,37.4,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-19,47.1,56.8,37.4,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-20,47.2,56.9,37.5,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-21,47.3,57.1,37.6,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-22,47.5,57.2,37.7,18.0,0.0
KEUG,GHCND:USW00024221,2010-03-23,47.6,57.4,37.8,17.0,0.0
KEUG,GHCND:USW00024221,2010-03-24,47.7,57.5,37.8,17.0,0.0
KEUG,GHCND:USW00024221,2010-03-25,47.8,57.6,37.9,17.0,0.0
KEUG,GHCND:USW00024221,2010-03-26,47.9,57.7,38.0,17.0,0.0
KEUG,GHCND:USW00024221,2010-03-27,48.0,57.9,38.0,17.0,0.0
KEUG,GHCND:USW00024221,2010-03-28,48.0,58.0,38.1,17.0,0.0
KEUG,GHCND:USW00024221,2010-03-29,48.1,58.1,38.2,17.0,0.0
KEUG,GHCND:USW00024221,2010-03-30,48.2,58.2,38.2,17.0,0.0
KEUG,GHCND:USW00024221,2010-03-31,48.3,58.4,38.3,17.0,0.0
KEUG,GHCND:USW00024221,2010-04-01,48.4,58.5,38.3,17.0,0.0
KEUG,GHCND:USW00024221,2010-04-02,48.5,58.6,38.4,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-03,48.6,58.7,38.5,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-04,48.7,58.9,38.5,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-05,48.8,59.0,38.6,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-06,48.9,59.1,38.6,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-07,49.0,59.3,38.7,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-08,49.1,59.4,38.8,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-09,49.2,59.5,38.8,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-10,49.3,59.7,38.9,16.0,0.0
KEUG,GHCND:USW00024221,2010-04-11,49.4,59.9,39.0,16.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-12,49.5,60.0,39.1,15.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-13,49.7,60.2,39.1,15.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-14,49.8,60.3,39.2,15.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-15,49.9,60.5,39.3,15.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-16,50.1,60.7,39.4,15.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-17,50.2,60.9,39.5,15.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-18,50.3,61.1,39.6,15.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-19,50.5,61.3,39.7,15.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-20,50.7,61.5,39.8,14.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-21,50.8,61.7,39.9,14.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-22,51.0,61.9,40.0,14.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-23,51.1,62.1,40.2,14.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-24,51.3,62.3,40.3,14.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-25,51.5,62.6,40.4,14.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-26,51.7,62.8,40.6,13.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-27,51.9,63.0,40.7,13.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-28,52.0,63.3,40.8,13.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-29,52.2,63.5,41.0,13.0,-7777.0
KEUG,GHCND:USW00024221,2010-04-30,52.4,63.7,41.1,13.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-01,52.6,64.0,41.3,12.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-02,52.8,64.2,41.4,12.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-03,53.0,64.4,41.6,12.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-04,53.2,64.6,41.7,12.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-05,53.4,64.9,41.9,12.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-06,53.6,65.1,42.0,12.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-07,53.8,65.3,42.2,11.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-08,53.9,65.5,42.3,11.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-09,54.1,65.8,42.5,11.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-10,54.3,66.0,42.7,11.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-11,54.5,66.2,42.8,11.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-12,54.7,66.4,43.0,10.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-13,54.9,66.6,43.1,10.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-14,55.0,66.8,43.3,10.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-15,55.2,67.0,43.4,10.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-16,55.4,67.2,43.6,10.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-17,55.5,67.3,43.7,10.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-18,55.7,67.5,43.9,9.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-19,55.8,67.7,44.0,9.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-20,56.0,67.9,44.1,9.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-21,56.1,68.0,44.3,9.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-22,56.3,68.2,44.4,9.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-23,56.4,68.3,44.5,9.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-24,56.6,68.5,44.7,9.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-25,56.7,68.6,44.8,8.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-26,56.9,68.8,44.9,8.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-27,57.0,68.9,45.0,8.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-28,57.1,69.1,45.2,8.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-29,57.3,69.3,45.3,8.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-30,57.4,69.4,45.4,8.0,-7777.0
KEUG,GHCND:USW00024221,2010-05-31,57.6,69.6,45.5,8.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-01,57.7,69.7,45.7,8.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-02,57.8,69.9,45.8,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-03,58.0,70.1,45.9,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-04,58.1,70.2,46.0,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-05,58.3,70.4,46.1,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-06,58.4,70.6,46.3,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-07,58.6,70.8,46.4,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-08,58.8,71.0,46.5,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-09,58.9,71.2,46.7,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-10,59.1,71.5,46.8,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-11,59.3,71.7,46.9,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-12,59.5,71.9,47.1,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-13,59.7,72.2,47.2,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-14,59.9,72.4,47.3,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-15,60.1,72.7,47.5,5.0,-7777.0
KEUG,GHCND:USW00024221,2010-06-16,60.3,73.0,47.6,5.0,1.0
KEUG,GHCND:USW00024221,2010-06-17,60.5,73.3,47.8,5.0,1.0
KEUG,GHCND:USW00024221,2010-06-18,60.7,73.6,47.9,5.0,1.0
KEUG,GHCND:USW00024221,2010-06-19,61.0,73.9,48.0,5.0,1.0
KEUG,GHCND:USW00024221,2010-06-20,61.2,74.2,48.2,5.0,1.0
KEUG,GHCND:USW00024221,2010-06-21,61.5,74.6,48.3,4.0,1.0
KEUG,GHCND:USW00024221,2010-06-22,61.7,74.9,48.5,4.0,1.0
KEUG,GHCND:USW00024221,2010-06-23,61.9,75.2,48.7,4.0,1.0
KEUG,GHCND:USW00024221,2010-06-24,62.2,75.6,48.8,4.0,1.0
KEUG,GHCND:USW00024221,2010-06-25,62.5,75.9,49.0,4.0,1.0
KEUG,GHCND:USW00024221,2010-06-26,62.7,76.3,49.1,3.0,1.0
KEUG,GHCND:USW00024221,2010-06-27,63.0,76.7,49.3,3.0,1.0
KEUG,GHCND:USW00024221,2010-06-28,63.2,77.0,49.4,3.0,1.0
KEUG,GHCND:USW00024221,2010-06-29,63.5,77.4,49.6,3.0,1.0
KEUG,GHCND:USW00024221,2010-06-30,63.8,77.8,49.7,3.0,1.0
KEUG,GHCND:USW00024221,2010-07-01,64.0,78.2,49.9,3.0,2.0
KEUG,GHCND:USW00024221,2010-07-02,64.3,78.5,50.0,2.0,2.0
KEUG,GHCND:USW00024221,2010-07-03,64.5,78.9,50.2,2.0,2.0
KEUG,GHCND:USW00024221,2010-07-04,64.8,79.3,50.3,2.0,2.0
KEUG,GHCND:USW00024221,2010-07-05,65.0,79.6,50.5,2.0,2.0
KEUG,GHCND:USW00024221,2010-07-06,65.3,80.0,50.6,2.0,2.0
KEUG,GHCND:USW00024221,2010-07-07,65.5,80.3,50.7,2.0,2.0
KEUG,GHCND:USW00024221,2010-07-08,65.7,80.6,50.8,2.0,2.0
KEUG,GHCND:USW00024221,2010-07-09,66.0,81.0,51.0,1.0,2.0
KEUG,GHCND:USW00024221,2010-07-10,66.2,81.3,51.1,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-11,66.4,81.6,51.2,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-12,66.6,81.9,51.3,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-13,66.8,82.2,51.4,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-14,67.0,82.4,51.5,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-15,67.1,82.7,51.6,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-16,67.3,82.9,51.7,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-17,67.4,83.1,51.7,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-18,67.6,83.3,51.8,1.0,3.0
KEUG,GHCND:USW00024221,2010-07-19,67.7,83.5,51.9,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-20,67.8,83.7,51.9,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-21,67.9,83.8,51.9,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-22,68.0,83.9,52.0,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-23,68.0,84.1,52.0,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-24,68.1,84.2,52.0,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-25,68.2,84.2,52.1,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-26,68.2,84.3,52.1,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-27,68.2,84.4,52.1,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-28,68.2,84.4,52.1,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-29,68.2,84.4,52.1,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-30,68.2,84.4,52.1,1.0,4.0
KEUG,GHCND:USW00024221,2010-07-31,68.2,84.4,52.0,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-01,68.2,84.4,52.0,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-02,68.2,84.3,52.0,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-03,68.1,84.3,52.0,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-04,68.1,84.2,51.9,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-05,68.0,84.2,51.9,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-06,68.0,84.1,51.8,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-07,67.9,84.0,51.8,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-08,67.8,83.9,51.7,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-09,67.7,83.8,51.7,1.0,4.0
KEUG,GHCND:USW00024221,2010-08-10,67.6,83.7,51.6,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-11,67.6,83.6,51.6,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-12,67.5,83.4,51.5,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-13,67.4,83.3,51.4,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-14,67.3,83.2,51.4,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-15,67.2,83.1,51.3,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-16,67.1,82.9,51.2,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-17,67.0,82.8,51.1,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-18,66.9,82.6,51.1,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-19,66.7,82.5,51.0,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-20,66.6,82.4,50.9,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-21,66.5,82.2,50.8,1.0,3.0
KEUG,GHCND:USW00024221,2010-08-22,66.4,82.1,50.7,1.0,2.0
KEUG,GHCND:USW00024221,2010-08-23,66.3,81.9,50.6,1.0,2.0
KEUG,GHCND:USW00024221,2010-08-24,66.2,81.8,50.5,1.0,2.0
KEUG,GHCND:USW00024221,2010-08-25,66.0,81.6,50.4,1.0,2.0
KEUG,GHCND:USW00024221,2010-08-26,65.9,81.5,50.3,1.0,2.0
KEUG,GHCND:USW00024221,2010-08-27,65.8,81.3,50.2,1.0,2.0
KEUG,GHCND:USW00024221,2010-08-28,65.6,81.2,50.1,1.0,2.0
KEUG,GHCND:USW00024221,2010-08-29,65.5,81.0,50.0,2.0,2.0
KEUG,GHCND:USW00024221,2010-08-30,65.4,80.9,49.9,2.0,2.0
KEUG,GHCND:USW00024221,2010-08-31,65.2,80.7,49.7,2.0,2.0
KEUG,GHCND:USW00024221,2010-09-01,65.1,80.5,49.6,2.0,2.0
KEUG,GHCND:USW00024221,2010-09-02,64.9,80.4,49.5,2.0,2.0
KEUG,GHCND:USW00024221,2010-09-03,64.8,80.2,49.3,2.0,2.0
KEUG,GHCND:USW00024221,2010-09-04,64.6,80.0,49.2,2.0,2.0
KEUG,GHCND:USW00024221,2010-09-05,64.4,79.8,49.0,2.0,2.0
KEUG,GHCND:USW00024221,2010-09-06,64.3,79.6,48.9,2.0,2.0
KEUG,GHCND:USW00024221,2010-09-07,64.1,79.4,48.7,2.0,2.0
KEUG,GHCND:USW00024221,2010-09-08,63.9,79.2,48.6,3.0,1.0
KEUG,GHCND:USW00024221,2010-09-09,63.7,79.0,48.4,3.0,1.0
KEUG,GHCND:USW00024221,2010-09-10,63.5,78.8,48.2,3.0,1.0
KEUG,GHCND:USW00024221,2010-09-11,63.3,78.5,48.0,3.0,1.0
KEUG,GHCND:USW00024221,2010-09-12,63.1,78.3,47.8,3.0,1.0
KEUG,GHCND:USW00024221,2010-09-13,62.8,78.0,47.6,3.0,1.0
KEUG,GHCND:USW00024221,2010-09-14,62.6,77.7,47.4,3.0,1.0
KEUG,GHCND:USW00024221,2010-09-15,62.4,77.5,47.2,4.0,1.0
KEUG,GHCND:USW00024221,2010-09-16,62.1,77.2,47.0,4.0,1.0
KEUG,GHCND:USW00024221,2010-09-17,61.8,76.9,46.8,4.0,1.0
KEUG,GHCND:USW00024221,2010-09-18,61.6,76.5,46.6,4.0,1.0
KEUG,GHCND:USW00024221,2010-09-19,61.3,76.2,46.4,4.0,1.0
KEUG,GHCND:USW00024221,2010-09-20,61.0,75.9,46.2,5.0,1.0
KEUG,GHCND:USW00024221,2010-09-21,60.7,75.5,46.0,5.0,1.0
KEUG,GHCND:USW00024221,2010-09-22,60.4,75.2,45.7,5.0,1.0
KEUG,GHCND:USW00024221,2010-09-23,60.1,74.8,45.5,5.0,1.0
KEUG,GHCND:USW00024221,2010-09-24,59.8,74.4,45.3,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-09-25,59.5,74.0,45.0,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-09-26,59.2,73.6,44.8,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-09-27,58.9,73.1,44.6,6.0,-7777.0
KEUG,GHCND:USW00024221,2010-09-28,58.5,72.7,44.4,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-09-29,58.2,72.3,44.1,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-09-30,57.9,71.8,43.9,7.0,-7777.0
KEUG,GHCND:USW00024221,2010-11-01,48.2,57.1,39.3,17.0,0.0
KEUG,GHCND:USW00024221,2010-11-02,48.0,56.7,39.2,17.0,0.0
KEUG,GHCND:USW00024221,2010-11-03,47.7,56.3,39.2,17.0,0.0
KEUG,GHCND:USW00024221,2010-11-04,47.5,56.0,39.1,17.0,0.0
KEUG,GHCND:USW00024221,2010-11-05,47.3,55.6,39.0,18.0,0.0
KEUG,GHCND:USW00024221,2010-11-06,47.1,55.2,38.9,18.0,0.0
KEUG,GHCND:USW00024221,2010-11-07,46.8,54.9,38.8,18.0,0.0
KEUG,GHCND:USW00024221,2010-11-08,46.6,54.5,38.7,18.0,0.0
KEUG,GHCND:USW00024221,2010-11-09,46.4,54.2,38.6,19.0,0.0
KEUG,GHCND:USW00024221,2010-11-10,46.2,53.9,38.4,19.0,0.0
KEUG,GHCND:USW00024221,2010-11-11,45.9,53.5,38.3,19.0,0.0
KEUG,GHCND:USW00024221,2010-11-12,45.7,53.2,38.2,19.0,0.0
KEUG,GHCND:USW00024221,2010-11-13,45.5,52.9,38.1,20.0,0.0
KEUG,GHCND:USW00024221,2010-11-14,45.2,52.5,37.9,20.0,0.0
KEUG,GHCND:USW00024221,2010-11-15,45.0,52.2,37.8,20.0,0.0
KEUG,GHCND:USW00024221,2010-11-16,44.8,51.9,37.7,20.0,0.0
KEUG,GHCND:USW00024221,2010-11-17,44.6,51.6,37.5,20.0,0.0
KEUG,GHCND:USW00024221,2010-11-18,44.3,51.3,37.4,21.0,0.0
KEUG,GHCND:USW00024221,2010-11-19,44.1,51.0,37.2,21.0,0.0
KEUG,GHCND:USW00024221,2010-11-20,43.9,50.7,37.1,21.0,0.0
KEUG,GHCND:USW00024221,2010-11-21,43.6,50.4,36.9,21.0,0.0
KEUG,GHCND:USW00024221,2010-11-22,43.4,50.1,36.8,22.0,0.0
KEUG,GHCND:USW00024221,2010-11-23,43.2,49.8,36.6,22.0,0.0
KEUG,GHCND:USW00024221,2010-11-24,43.0,49.5,36.4,22.0,0.0
KEUG,GHCND:USW00024221,2010-11-25,42.7,49.2,36.3,22.0,0.0
KEUG,GHCND:USW00024221,2010-11-26,42.5,48.9,36.1,22.0,0.0
KEUG,GHCND:USW00024221,2010-11-27,42.3,48.6,35.9,23.0,0.0
KEUG,GHCND:USW00024221,2010-11-28,42.1,48.4,35.7,23.0,0.0
KEUG,GHCND:USW00024221,2010-11-29,41.9,48.1,35.6,23.0,0.0
KEUG,GHCND:USW00024221,2010-11-30,41.6,47.9,35.4,23.0,0.0
KEUG,GHCND:USW00024221,2010-12-01,41.4,47.6,35.2,24.0,0.0
KEUG,GHCND:USW00024221,2010-12-02,41.2,47.4,35.1,24.0,0.0
KEUG,GHCND:USW00024221,2010-12-03,41.0,47.2,34.9,24.0,0.0
KEUG,GHCND:USW00024221,2010-12-04,40.9,46.9,34.8,24.0,0.0
KEUG,GHCND:USW00024221,2010-12-05,40.7,46.7,34.6,24.0,0.0
KEUG,GHCND:USW00024221,2010-12-06,40.5,46.5,34.5,24.0,0.0
KEUG,GHCND:USW00024221,2010-12-07,40.3,46.3,34.4,25.0,0.0
KEUG,GHCND:USW00024221,2010-12-08,40.2,46.1,34.2,25.0,0.0
KEUG,GHCND:USW00024221,2010-12-09,40.0,46.0,34.1,25.0,0.0
KEUG,GHCND:USW00024221,2010-12-10,39.9,45.8,34.0,25.0,0.0
KEUG,GHCND:USW00024221,2010-12-11,39.8,45.7,33.9,25.0,0.0
KEUG,GHCND:USW00024221,2010-12-12,39.7,45.5,33.8,25.0,0.0
KEUG,GHCND:USW00024221,2010-12-13,39.5,45.4,33.7,25.0,0.0
KEUG,GHCND:USW00024221,2010-12-14,39.4,45.3,33.6,26.0,0.0
KEUG,GHCND:USW00024221,2010-12-15,39.4,45.2,33.5,26.0,0.0
