station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KHIO,GHCND:USW00094261,2010-01-26,41.2,48.3,34.0,24.0,0.0
KHIO,GHCND:USW00094261,2010-01-27,41.2,48.5,34.0,24.0,0.0
KHIO,GHCND:USW00094261,2010-01-28,41.3,48.6,34.0,24.0,0.0
KHIO,GHCND:USW00094261,2010-01-29,41.4,48.7,34.0,24.0,0.0
KHIO,GHCND:USW00094261,2010-01-30,41.4,48.8,34.0,24.0,0.0
KHIO,GHCND:USW00094261,2010-01-31,41.5,49.0,34.0,24.0,0.0
KHIO,GHCND:USW00094261,2010-02-01,41.5,49.1,33.9,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-02,41.6,49.2,33.9,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-03,41.6,49.3,33.9,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-04,41.6,49.4,33.9,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-05,41.7,49.6,33.8,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-06,41.7,49.7,33.8,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-07,41.8,49.8,33.8,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-08,41.8,49.9,33.7,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-09,41.9,50.1,33.7,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-10,41.9,50.2,33.7,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-11,42.0,50.3,33.6,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-12,42.0,50.5,33.6,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-13,42.1,50.6,33.6,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-14,42.2,50.7,33.6,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-15,42.2,50.9,33.6,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-16,42.3,51.0,33.6,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-17,42.4,51.2,33.6,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-18,42.5,51.3,33.6,23.0,0.0
KHIO,GHCND:USW00094261,2010-02-19,42.6,51.5,33.7,22.0,0.0
KHIO,GHCND:USW00094261,2010-02-20,42.7,51.6,33.7,22.0,0.0
KHIO,GHCND:USW00094261,2010-02-21,42.8,51.8,33.8,22.0,0.0
KHIO,GHCND:USW00094261,2010-02-22,42.9,52.0,33.8,22.0,0.0
KHIO,GHCND:USW00094261,2010-02-23,43.0,52.1,33.9,22.0,0.0
KHIO,GHCND:USW00094261,2010-02-24,43.1,52.3,33.9,22.0,0.0
KHIO,GHCND:USW00094261,2010-02-25,43.3,52.5,34.0,22.0,0.0
KHIO,GHCND:USW00094261,2010-02-26,43.4,52.6,34.1,22.0,0.0
KHIO,GHCND:USW00094261,2010-02-27,43.5,52.8,34.2,21.0,0.0
KHIO,GHCND:USW00094261,2010-02-28,43.7,53.0,34.3,21.0,0.0
KHIO,GHCND:USW00094261,2010-03-01,43.8,53.2,34.4,21.0,0.0
KHIO,GHCND:USW00094261,2010-03-02,44.0,53.3,34.6,21.0,0.0
KHIO,GHCND:USW00094261,2010-03-03,44.1,53.5,34.7,21.0,0.0
KHIO,GHCND:USW00094261,2010-03-04,44.3,53.7,34.8,21.0,0.0
KHIO,GHCND:USW00094261,2010-03-05,44.4,53.9,35.0,21.0,0.0
KHIO,GHCND:USW00094261,2010-03-06,44.6,54.0,35.1,20.0,0.0
KHIO,GHCND:USW00094261,2010-03-07,44.7,54.2,35.2,20.0,0.0
KHIO,GHCND:USW00094261,2010-03-08,44.9,54.4,35.4,20.0,0.0
KHIO,GHCND:USW00094261,2010-03-09,45.1,54.6,35.5,20.0,0.0
KHIO,GHCND:USW00094261,2010-03-10,45.2,54.7,35.7,20.0,0.0
KHIO,GHCND:USW00094261,2010-03-11,45.4,54.9,35.9,20.0,0.0
KHIO,GHCND:USW00094261,2010-03-12,45.5,55.0,36.0,19.0,0.0
KHIO,GHCND:USW00094261,2010-03-13,45.7,55.2,36.2,19.0,0.0
KHIO,GHCND:USW00094261,2010-03-14,45.8,55.4,36.3,19.0,0.0
KHIO,GHCND:USW00094261,2010-03-15,46.0,55.5,36.5,19.0,0.0
KHIO,GHCND:USW00094261,2010-03-16,46.1,55.7,36.6,19.0,0.0
KHIO,GHCND:USW00094261,2010-03-17,46.3,55.8,36.8,19.0,0.0
KHIO,GHCND:USW00094261,2010-03-18,46.4,56.0,36.9,19.0,0.0
KHIO,GHCND:USW00094261,2010-03-19,46.6,56.1,37.0,18.0,0.0
KHIO,GHCND:USW00094261,2010-03-20,46.7,56.3,37.2,18.0,0.0
KHIO,GHCND:USW00094261,2010-03-21,46.8,56.4,37.3,18.0,0.0
KHIO,GHCND:USW00094261,2010-03-22,47.0,56.6,37.4,18.0,0.0
KHIO,GHCND:USW00094261,2010-03-23,47.1,56.7,37.5,18.0,0.0
KHIO,GHCND:USW00094261,2010-03-24,47.2,56.8,37.6,18.0,0.0
KHIO,GHCND:USW00094261,2010-03-25,47.4,57.0,37.7,18.0,0.0
KHIO,GHCND:USW00094261,2010-03-26,47.5,57.1,37.8,18.0,0.0
KHIO,GHCND:USW00094261,2010-03-27,47.6,57.2,37.9,17.0,0.0
KHIO,GHCND:USW00094261,2010-03-28,47.7,57.4,38.0,17.0,0.0
KHIO,GHCND:USW00094261,2010-03-29,47.8,57.5,38.1,17.0,0.0
KHIO,GHCND:USW00094261,2010-03-30,47.9,57.7,38.2,17.0,0.0
KHIO,GHCND:USW00094261,2010-03-31,48.0,57.8,38.2,17.0,0.0
KHIO,GHCND:USW00094261,2010-04-01,48.1,58.0,38.3,17.0,0.0
KHIO,GHCND:USW00094261,2010-04-02,48.2,58.1,38.4,17.0,0.0
KHIO,GHCND:USW00094261,2010-04-03,48.3,58.2,38.4,17.0,0.0
KHIO,GHCND:USW00094261,2010-04-04,48.5,58.4,38.5,17.0,0.0
KHIO,GHCND:USW00094261,2010-04-05,48.6,58.6,38.6,16.0,0.0
KHIO,GHCND:USW00094261,2010-04-06,48.7,58.7,38.6,16.0,0.0
KHIO,GHCND:USW00094261,2010-04-07,48.8,58.9,38.7,16.0,0.0
KHIO,GHCND:USW00094261,2010-04-08,48.9,59.1,38.7,16.0,0.0
KHIO,GHCND:USW00094261,2010-04-09,49.0,59.2,38.8,16.0,0.0
KHIO,GHCND:USW00094261,2010-04-10,49.1,59.4,38.8,16.0,0.0
KHIO,GHCND:USW00094261,2010-04-11,49.3,59.6,38.9,16.0,0.0
KHIO,GHCND:USW00094261,2010-04-12,49.4,59.8,39.0,16.0,0.0
KHIO,GHCND:USW00094261,2010-04-13,49.5,60.0,39.0,15.0,0.0
KHIO,GHCND:USW00094261,2010-04-14,49.6,60.2,39.1,15.0,0.0
KHIO,GHCND:USW00094261,2010-04-15,49.8,60.4,39.2,15.0,0.0
KHIO,GHCND:USW00094261,2010-04-16,49.9,60.6,39.3,15.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-17,50.1,60.8,39.3,15.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-18,50.3,61.1,39.4,15.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-19,50.4,61.3,39.5,15.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-20,50.6,61.5,39.6,14.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-21,50.8,61.8,39.7,14.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-22,50.9,62.0,39.9,14.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-23,51.1,62.3,40.0,14.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-24,51.3,62.5,40.1,14.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-25,51.5,62.8,40.3,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-26,51.7,63.0,40.4,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-27,51.9,63.3,40.6,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-28,52.1,63.6,40.7,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-29,52.4,63.8,40.9,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-04-30,52.6,64.1,41.1,12.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-01,52.8,64.3,41.3,12.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-02,53.0,64.6,41.4,12.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-03,53.3,64.9,41.6,12.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-04,53.5,65.1,41.8,12.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-05,53.7,65.4,42.0,11.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-06,53.9,65.6,42.2,11.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-07,54.2,65.9,42.4,11.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-08,54.4,66.1,42.6,11.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-09,54.6,66.4,42.9,10.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-10,54.8,66.6,43.1,10.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-11,55.0,66.8,43.3,10.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-12,55.3,67.0,43.5,10.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-13,55.5,67.2,43.7,10.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-14,55.7,67.4,43.9,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-15,55.9,67.6,44.1,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-16,56.1,67.8,44.3,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-17,56.3,68.0,44.5,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-18,56.5,68.2,44.7,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-19,56.6,68.4,44.9,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-20,56.8,68.5,45.1,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-21,57.0,68.7,45.3,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-22,57.2,68.9,45.4,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-23,57.3,69.0,45.6,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-24,57.5,69.2,45.8,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-25,57.6,69.3,45.9,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-26,57.8,69.4,46.1,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-27,57.9,69.6,46.2,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-28,58.0,69.7,46.4,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-29,58.2,69.8,46.5,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-30,58.3,69.9,46.7,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-05-31,58.4,70.1,46.8,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-01,58.5,70.2,46.9,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-02,58.7,70.3,47.0,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-03,58.8,70.4,47.1,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-04,58.9,70.6,47.2,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-05,59.0,70.7,47.3,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-06,59.1,70.8,47.4,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-07,59.3,71.0,47.5,6.0,1.0
KHIO,GHCND:USW00094261,2010-06-08,59.4,71.1,47.6,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-09,59.5,71.3,47.7,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-10,59.6,71.4,47.8,6.0,1.0
KHIO,GHCND:USW00094261,2010-06-11,59.7,71.6,47.9,6.0,1.0
KHIO,GHCND:USW00094261,2010-06-12,59.9,71.8,48.0,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-13,60.0,71.9,48.1,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-14,60.1,72.1,48.1,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-15,60.3,72.3,48.2,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-16,60.4,72.5,48.3,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-17,60.6,72.7,48.4,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-06-18,60.7,73.0,48.5,5.0,1.0
KHIO,GHCND:USW00094261,2010-06-19,60.9,73.2,48.6,5.0,1.0
KHIO,GHCND:USW00094261,2010-06-20,61.1,73.4,48.7,5.0,1.0
KHIO,GHCND:USW00094261,2010-06-21,61.2,73.7,48.8,5.0,1.0
KHIO,GHCND:USW00094261,2010-06-22,61.4,73.9,48.9,4.0,1.0
KHIO,GHCND:USW00094261,2010-06-23,61.6,74.2,49.0,4.0,1.0
KHIO,GHCND:USW00094261,2010-06-24,61.8,74.4,49.1,4.0,1.0
KHIO,GHCND:USW00094261,2010-06-25,61.9,74.7,49.2,4.0,1.0
KHIO,GHCND:USW00094261,2010-06-26,62.1,75.0,49.3,4.0,1.0
KHIO,GHCND:USW00094261,2010-06-27,62.3,75.2,49.4,4.0,1.0
KHIO,GHCND:USW00094261,2010-06-28,62.5,75.5,49.5,4.0,1.0
KHIO,GHCND:USW00094261,2010-06-29,62.7,75.8,49.6,4.0,1.0
KHIO,GHCND:USW00094261,2010-06-30,62.9,76.1,49.7,3.0,1.0
KHIO,GHCND:USW00094261,2010-07-01,63.1,76.4,49.9,3.0,1.0
KHIO,GHCND:USW00094261,2010-07-02,63.3,76.7,50.0,3.0,1.0
KHIO,GHCND:USW00094261,2010-07-03,63.5,77.0,50.1,3.0,1.0
KHIO,GHCND:USW00094261,2010-07-04,63.7,77.3,50.2,3.0,2.0
KHIO,GHCND:USW00094261,2010-07-05,63.9,77.6,50.3,3.0,2.0
KHIO,GHCND:USW00094261,2010-07-06,64.1,77.9,50.4,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-07,64.3,78.2,50.5,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-08,64.5,78.5,50.6,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-09,64.7,78.7,50.7,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-10,64.9,79.0,50.8,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-11,65.1,79.3,50.9,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-12,65.3,79.5,51.0,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-13,65.4,79.8,51.1,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-14,65.6,80.0,51.2,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-15,65.8,80.3,51.3,2.0,2.0
KHIO,GHCND:USW00094261,2010-07-16,65.9,80.5,51.3,2.0,3.0
KHIO,GHCND:USW00094261,2010-07-17,66.1,80.7,51.4,2.0,3.0
KHIO,GHCND:USW00094261,2010-07-18,66.2,80.9,51.5,2.0,3.0
KHIO,GHCND:USW00094261,2010-07-19,66.3,81.1,51.5,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-20,66.4,81.3,51.5,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-21,66.5,81.5,51.6,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-22,66.6,81.6,51.6,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-23,66.7,81.8,51.6,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-24,66.8,81.9,51.6,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-25,66.8,82.0,51.7,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-26,66.9,82.1,51.7,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-27,66.9,82.2,51.6,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-28,67.0,82.3,51.6,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-29,67.0,82.3,51.6,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-30,67.0,82.4,51.6,1.0,3.0
KHIO,GHCND:USW00094261,2010-07-31,67.0,82.4,51.5,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-01,67.0,82.5,51.5,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-02,67.0,82.5,51.5,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-03,66.9,82.5,51.4,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-04,66.9,82.5,51.3,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-05,66.9,82.5,51.3,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-06,66.8,82.4,51.2,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-07,66.8,82.4,51.1,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-08,66.7,82.4,51.1,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-09,66.6,82.3,51.0,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-10,66.6,82.2,50.9,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-11,66.5,82.2,50.8,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-12,66.4,82.1,50.7,1.0,3.0
KHIO,GHCND:USW00094261,2010-08-13,66.3,82.0,50.6,2.0,3.0
KHIO,GHCND:USW00094261,2010-08-14,66.2,81.9,50.6,2.0,3.0
KHIO,GHCND:USW00094261,2010-08-15,66.1,81.8,50.5,2.0,3.0
KHIO,GHCND:USW00094261,2010-08-16,66.0,81.7,50.4,2.0,3.0
KHIO,GHCND:USW00094261,2010-08-17,65.9,81.6,50.3,2.0,3.0
KHIO,GHCND:USW00094261,2010-08-18,65.8,81.4,50.2,2.0,3.0
KHIO,GHCND:USW00094261,2010-08-19,65.7,81.3,50.1,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-20,65.6,81.2,50.0,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-21,65.5,81.0,49.9,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-22,65.3,80.9,49.8,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-23,65.2,80.7,49.7,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-24,65.1,80.6,49.6,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-25,64.9,80.4,49.5,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-26,64.8,80.2,49.4,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-27,64.7,80.0,49.3,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-28,64.5,79.9,49.2,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-29,64.4,79.7,49.0,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-30,64.2,79.5,48.9,2.0,2.0
KHIO,GHCND:USW00094261,2010-08-31,64.0,79.3,48.8,3.0,2.0
KHIO,GHCND:USW00094261,2010-09-01,63.9,79.0,48.7,3.0,2.0
KHIO,GHCND:USW00094261,2010-09-02,63.7,78.8,48.6,3.0,2.0
KHIO,GHCND:USW00094261,2010-09-03,63.5,78.6,48.5,3.0,1.0
KHIO,GHCND:USW00094261,2010-09-04,63.3,78.4,48.3,3.0,1.0
KHIO,GHCND:USW00094261,2010-09-05,63.1,78.1,48.2,3.0,1.0
KHIO,GHCND:USW00094261,2010-09-06,63.0,77.9,48.1,3.0,1.0
KHIO,GHCND:USW00094261,2010-09-07,62.8,77.6,47.9,3.0,1.0
KHIO,GHCND:USW00094261,2010-09-08,62.5,77.3,47.8,3.0,1.0
KHIO,GHCND:USW00094261,2010-09-09,62.3,77.0,47.6,4.0,1.0
KHIO,GHCND:USW00094261,2010-09-10,62.1,76.7,47.5,4.0,1.0
KHIO,GHCND:USW00094261,2010-09-11,61.9,76.5,47.3,4.0,1.0
KHIO,GHCND:USW00094261,2010-09-12,61.6,76.1,47.1,4.0,1.0
KHIO,GHCND:USW00094261,2010-09-13,61.4,75.8,46.9,4.0,1.0
KHIO,GHCND:USW00094261,2010-09-14,61.1,75.5,46.8,4.0,1.0
KHIO,GHCND:USW00094261,2010-09-15,60.9,75.2,46.6,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-16,60.6,74.8,46.4,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-17,60.3,74.5,46.2,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-18,60.1,74.1,46.0,5.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-19,59.8,73.8,45.8,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-20,59.5,73.4,45.6,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-21,59.2,73.0,45.4,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-22,58.9,72.6,45.1,6.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-23,58.6,72.2,44.9,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-24,58.2,71.8,44.7,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-25,57.9,71.4,44.4,7.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-26,57.6,71.0,44.2,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-27,57.3,70.6,44.0,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-28,57.0,70.2,43.7,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-29,56.6,69.7,43.5,8.0,-7777.0
KHIO,GHCND:USW00094261,2010-09-30,56.3,69.3,43.3,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-01,56.0,68.9,43.0,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-02,55.6,68.5,42.8,9.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-03,55.3,68.0,42.6,10.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-04,55.0,67.6,42.3,10.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-05,54.6,67.2,42.1,10.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-06,54.3,66.7,41.9,11.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-07,54.0,66.3,41.7,11.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-08,53.7,65.9,41.5,11.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-09,53.4,65.4,41.3,12.0,0.0
KHIO,GHCND:USW00094261,2010-10-10,53.0,65.0,41.1,12.0,0.0
KHIO,GHCND:USW00094261,2010-10-11,52.7,64.6,40.9,12.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-12,52.4,64.2,40.7,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-13,52.1,63.8,40.5,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-14,51.8,63.3,40.3,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-15,51.6,62.9,40.2,13.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-16,51.3,62.5,40.0,14.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-17,51.0,62.1,39.9,14.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-18,50.7,61.7,39.7,14.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-19,50.5,61.4,39.6,15.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-20,50.2,61.0,39.5,15.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-21,50.0,60.6,39.4,15.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-22,49.7,60.2,39.2,15.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-23,49.5,59.9,39.1,16.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-24,49.3,59.5,39.0,16.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-25,49.0,59.1,38.9,16.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-26,48.8,58.8,38.9,16.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-27,48.6,58.4,38.8,16.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-28,48.4,58.1,38.7,17.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-29,48.2,57.7,38.6,17.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-30,48.0,57.4,38.5,17.0,-7777.0
KHIO,GHCND:USW00094261,2010-10-31,47.8,57.1,38.5,17.0,-7777.0
KHIO,GHCND:USW00094261,2010-11-01,47.6,56.7,38.4,17.0,0.0
KHIO,GHCND:USW00094261,2010-11-02,47.3,56.4,38.3,18.0,0.0
KHIO,GHCND:USW00094261,2010-11-03,47.1,56.1,38.2,18.0,0.0
KHIO,GHCND:USW00094261,2010-11-04,46.9,55.7,38.2,18.0,0.0
KHIO,GHCND:USW00094261,2010-11-05,46.7,55.4,38.1,18.0,0.0
KHIO,GHCND:USW00094261,2010-11-06,46.5,55.1,38.0,18.0,0.0
KHIO,GHCND:USW00094261,2010-11-07,46.3,54.7,37.9,19.0,0.0
KHIO,GHCND:USW00094261,2010-11-08,46.1,54.4,37.8,19.0,0.0
KHIO,GHCND:USW00094261,2010-11-09,45.9,54.1,37.7,19.0,0.0
KHIO,GHCND:USW00094261,2010-11-10,45.7,53.8,37.6,19.0,0.0
KHIO,GHCND:USW00094261,2010-11-11,45.5,53.4,37.5,20.0,0.0
KHIO,GHCND:USW00094261,2010-11-12,45.2,53.1,37.4,20.0,0.0
