station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KOTH,GHCND:USW00024284,2010-02-07,46.1,52.3,40.0,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-08,46.2,52.3,40.0,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-09,46.2,52.4,40.0,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-10,46.2,52.4,40.0,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-11,46.3,52.5,40.0,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-12,46.3,52.5,40.0,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-13,46.3,52.6,40.1,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-14,46.4,52.7,40.1,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-15,46.4,52.7,40.1,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-16,46.4,52.8,40.1,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-17,46.5,52.8,40.1,19.0,0.0
KOTH,GHCND:USW00024284,2010-02-18,46.5,52.9,40.2,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-19,46.6,53.0,40.2,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-20,46.6,53.0,40.3,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-21,46.7,53.1,40.3,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-22,46.7,53.1,40.4,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-23,46.8,53.2,40.4,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-24,46.9,53.3,40.5,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-25,46.9,53.3,40.5,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-26,47.0,53.4,40.6,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-27,47.0,53.4,40.6,18.0,0.0
KOTH,GHCND:USW00024284,2010-02-28,47.1,53.5,40.7,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-01,47.1,53.5,40.7,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-02,47.2,53.5,40.8,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-03,47.2,53.6,40.9,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-04,47.3,53.6,40.9,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-05,47.3,53.7,41.0,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-06,47.4,53.7,41.0,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-07,47.4,53.7,41.1,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-08,47.4,53.7,41.2,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-09,47.5,53.8,41.2,18.0,0.0
KOTH,GHCND:USW00024284,2010-03-10,47.5,53.8,41.3,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-11,47.6,53.8,41.3,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-12,47.6,53.8,41.4,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-13,47.6,53.8,41.4,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-14,47.6,53.8,41.5,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-15,47.7,53.8,41.5,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-16,47.7,53.8,41.6,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-17,47.7,53.8,41.6,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-18,47.7,53.8,41.6,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-19,47.8,53.8,41.7,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-20,47.8,53.9,41.7,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-21,47.8,53.9,41.8,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-22,47.8,53.9,41.8,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-23,47.8,53.9,41.8,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-24,47.9,53.9,41.9,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-25,47.9,53.9,41.9,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-26,47.9,53.9,41.9,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-27,47.9,53.9,41.9,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-28,48.0,53.9,42.0,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-29,48.0,54.0,42.0,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-30,48.0,54.0,42.0,17.0,0.0
KOTH,GHCND:USW00024284,2010-03-31,48.0,54.0,42.1,17.0,0.0
KOTH,GHCND:USW00024284,2010-04-01,48.1,54.0,42.1,17.0,0.0
KOTH,GHCND:USW00024284,2010-04-02,48.1,54.1,42.1,17.0,0.0
KOTH,GHCND:USW00024284,2010-04-03,48.1,54.1,42.2,17.0,0.0
KOTH,GHCND:USW00024284,2010-04-04,48.2,54.2,42.2,17.0,0.0
KOTH,GHCND:USW00024284,2010-04-05,48.2,54.2,42.2,17.0,0.0
KOTH,GHCND:USW00024284,2010-04-06,48.3,54.3,42.3,17.0,0.0
KOTH,GHCND:USW00024284,2010-04-07,48.4,54.4,42.3,17.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-08,48.4,54.4,42.4,17.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-09,48.5,54.5,42.5,17.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-10,48.6,54.6,42.5,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-11,48.6,54.7,42.6,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-12,48.7,54.8,42.6,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-13,48.8,54.9,42.7,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-14,48.9,55.0,42.8,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-15,49.0,55.1,42.9,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-16,49.1,55.2,43.0,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-17,49.2,55.3,43.1,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-18,49.3,55.4,43.2,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-19,49.4,55.6,43.3,16.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-20,49.5,55.7,43.4,15.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-21,49.7,55.8,43.5,15.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-22,49.8,56.0,43.6,15.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-23,49.9,56.1,43.7,15.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-24,50.0,56.2,43.9,15.0,0.0
KOTH,GHCND:USW00024284,2010-04-25,50.2,56.4,44.0,15.0,0.0
KOTH,GHCND:USW00024284,2010-04-26,50.3,56.5,44.1,15.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-27,50.5,56.7,44.3,15.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-28,50.6,56.8,44.4,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-29,50.7,56.9,44.5,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-04-30,50.9,57.1,44.7,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-01,51.0,57.2,44.8,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-02,51.2,57.4,45.0,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-03,51.3,57.5,45.1,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-04,51.5,57.6,45.3,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-05,51.6,57.8,45.4,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-06,51.7,57.9,45.6,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-07,51.9,58.0,45.7,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-08,52.0,58.1,45.9,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-09,52.2,58.3,46.0,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-10,52.3,58.4,46.2,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-11,52.4,58.5,46.3,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-12,52.5,58.6,46.5,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-13,52.7,58.7,46.6,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-14,52.8,58.8,46.8,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-15,52.9,58.9,46.9,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-16,53.0,59.0,47.1,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-17,53.2,59.1,47.2,12.0,0.0
KOTH,GHCND:USW00024284,2010-05-18,53.3,59.2,47.4,12.0,0.0
KOTH,GHCND:USW00024284,2010-05-19,53.4,59.3,47.5,12.0,0.0
KOTH,GHCND:USW00024284,2010-05-20,53.5,59.4,47.6,12.0,0.0
KOTH,GHCND:USW00024284,2010-05-21,53.6,59.4,47.8,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-22,53.7,59.5,47.9,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-23,53.8,59.6,48.0,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-24,53.9,59.7,48.1,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-25,54.0,59.8,48.3,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-26,54.1,59.8,48.4,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-27,54.2,59.9,48.5,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-28,54.3,60.0,48.6,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-29,54.4,60.1,48.7,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-30,54.5,60.1,48.8,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-05-31,54.6,60.2,48.9,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-01,54.7,60.3,49.0,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-02,54.8,60.4,49.2,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-03,54.9,60.5,49.3,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-04,54.9,60.5,49.4,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-05,55.0,60.6,49.5,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-06,55.1,60.7,49.6,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-07,55.2,60.8,49.7,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-08,55.3,60.9,49.8,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-09,55.4,61.0,49.9,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-10,55.5,61.1,50.0,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-11,55.6,61.2,50.1,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-12,55.7,61.3,50.2,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-06-13,55.8,61.4,50.3,9.0,0.0
KOTH,GHCND:USW00024284,2010-06-14,55.9,61.5,50.4,9.0,0.0
KOTH,GHCND:USW00024284,2010-06-15,56.0,61.6,50.5,9.0,0.0
KOTH,GHCND:USW00024284,2010-06-16,56.1,61.7,50.6,9.0,0.0
KOTH,GHCND:USW00024284,2010-06-17,56.2,61.8,50.7,9.0,0.0
KOTH,GHCND:USW00024284,2010-06-18,56.3,61.9,50.8,9.0,0.0
KOTH,GHCND:USW00024284,2010-06-19,56.4,62.0,50.9,9.0,0.0
KOTH,GHCND:USW00024284,2010-06-20,56.6,62.1,51.0,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-21,56.7,62.3,51.1,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-22,56.8,62.4,51.1,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-23,56.9,62.5,51.2,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-24,57.0,62.6,51.3,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-25,57.1,62.7,51.4,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-26,57.2,62.8,51.5,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-27,57.3,63.0,51.6,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-28,57.4,63.1,51.7,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-29,57.5,63.2,51.8,8.0,0.0
KOTH,GHCND:USW00024284,2010-06-30,57.6,63.3,51.9,7.0,0.0
KOTH,GHCND:USW00024284,2010-07-01,57.7,63.4,52.0,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-02,57.8,63.5,52.0,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-03,57.9,63.6,52.1,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-04,58.0,63.7,52.2,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-05,58.0,63.8,52.3,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-06,58.1,63.9,52.3,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-07,58.2,64.0,52.4,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-08,58.3,64.1,52.5,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-09,58.4,64.2,52.5,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-10,58.4,64.3,52.6,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-11,58.5,64.3,52.7,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-12,58.6,64.4,52.7,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-13,58.6,64.5,52.8,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-14,58.7,64.5,52.8,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-15,58.7,64.6,52.9,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-16,58.8,64.6,52.9,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-17,58.8,64.7,53.0,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-18,58.9,64.7,53.0,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-19,58.9,64.8,53.0,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-20,58.9,64.8,53.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-21,59.0,64.9,53.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-22,59.0,64.9,53.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-23,59.0,64.9,53.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-24,59.1,65.0,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-25,59.1,65.0,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-26,59.1,65.0,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-27,59.1,65.0,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-28,59.1,65.1,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-29,59.1,65.1,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-30,59.2,65.1,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-07-31,59.2,65.1,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-01,59.2,65.1,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-02,59.2,65.1,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-03,59.2,65.2,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-04,59.2,65.2,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-05,59.2,65.2,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-06,59.2,65.2,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-07,59.2,65.2,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-08,59.2,65.3,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-09,59.2,65.3,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-10,59.2,65.3,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-11,59.2,65.3,53.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-12,59.2,65.3,53.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-13,59.2,65.3,53.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-14,59.2,65.4,53.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-15,59.2,65.4,53.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-16,59.2,65.4,53.0,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-17,59.2,65.4,53.0,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-18,59.2,65.5,53.0,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-19,59.2,65.5,52.9,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-20,59.2,65.5,52.9,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-21,59.2,65.5,52.8,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-22,59.2,65.5,52.8,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-23,59.1,65.5,52.7,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-24,59.1,65.6,52.7,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-25,59.1,65.6,52.6,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-26,59.1,65.6,52.5,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-27,59.0,65.6,52.4,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-28,59.0,65.6,52.4,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-29,58.9,65.6,52.3,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-30,58.9,65.6,52.2,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-08-31,58.9,65.6,52.1,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-01,58.8,65.6,52.0,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-02,58.7,65.6,51.9,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-03,58.7,65.6,51.8,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-04,58.6,65.5,51.7,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-05,58.5,65.5,51.6,6.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-06,58.5,65.5,51.4,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-07,58.4,65.5,51.3,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-08,58.3,65.4,51.2,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-09,58.2,65.4,51.0,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-10,58.1,65.3,50.9,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-11,58.0,65.3,50.8,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-12,57.9,65.2,50.6,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-13,57.8,65.2,50.5,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-14,57.7,65.1,50.3,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-15,57.6,65.0,50.1,7.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-16,57.5,64.9,50.0,8.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-17,57.3,64.9,49.8,8.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-18,57.2,64.8,49.7,8.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-19,57.1,64.7,49.5,8.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-20,57.0,64.6,49.3,8.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-21,56.8,64.5,49.2,8.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-22,56.7,64.4,49.0,8.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-23,56.6,64.3,48.9,8.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-24,56.4,64.1,48.7,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-25,56.3,64.0,48.5,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-26,56.1,63.9,48.4,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-27,56.0,63.8,48.2,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-28,55.9,63.7,48.1,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-29,55.7,63.5,47.9,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-09-30,55.6,63.4,47.8,9.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-01,55.4,63.3,47.6,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-02,55.3,63.1,47.5,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-03,55.2,63.0,47.3,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-04,55.0,62.8,47.2,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-05,54.9,62.7,47.1,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-06,54.8,62.6,47.0,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-07,54.6,62.4,46.8,10.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-08,54.5,62.3,46.7,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-09,54.4,62.1,46.6,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-10,54.2,62.0,46.5,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-11,54.1,61.8,46.4,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-12,54.0,61.6,46.3,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-13,53.8,61.5,46.2,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-14,53.7,61.3,46.1,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-15,53.6,61.2,46.0,11.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-16,53.5,61.0,45.9,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-17,53.3,60.8,45.8,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-18,53.2,60.7,45.7,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-19,53.1,60.5,45.7,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-20,52.9,60.3,45.6,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-21,52.8,60.1,45.5,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-22,52.7,59.9,45.4,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-23,52.6,59.8,45.3,12.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-24,52.4,59.6,45.3,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-25,52.3,59.4,45.2,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-26,52.2,59.2,45.1,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-27,52.0,59.0,45.0,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-28,51.9,58.8,44.9,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-29,51.7,58.6,44.8,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-30,51.6,58.4,44.8,13.0,-7777.0
KOTH,GHCND:USW00024284,2010-10-31,51.4,58.2,44.7,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-11-01,51.3,58.0,44.6,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-11-02,51.1,57.8,44.5,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-11-03,51.0,57.6,44.4,14.0,-7777.0
KOTH,GHCND:USW00024284,2010-11-04,50.8,57.4,44.3,14.0,0.0
KOTH,GHCND:USW00024284,2010-11-05,50.7,57.2,44.2,14.0,0.0
KOTH,GHCND:USW00024284,2010-11-06,50.5,56.9,44.0,15.0,0.0
KOTH,GHCND:USW00024284,2010-11-07,50.3,56.7,43.9,15.0,0.0
KOTH,GHCND:USW00024284,2010-11-08,50.1,56.5,43.8,15.0,0.0
