station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KPDX,GHCND:USW00024229,2010-03-22,49.2,57.8,40.5,16.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-23,49.3,57.9,40.7,16.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-24,49.4,58.1,40.8,16.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-25,49.5,58.2,40.9,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-26,49.7,58.3,41.0,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-27,49.8,58.4,41.1,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-28,49.9,58.6,41.2,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-29,50.0,58.7,41.3,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-30,50.1,58.8,41.4,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-03-31,50.2,58.9,41.5,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-01,50.3,59.1,41.6,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-02,50.4,59.2,41.7,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-03,50.5,59.3,41.8,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-04,50.6,59.4,41.9,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-05,50.8,59.6,41.9,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-06,50.9,59.7,42.0,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-07,51.0,59.8,42.1,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-08,51.1,60.0,42.2,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-09,51.2,60.1,42.3,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-10,51.3,60.3,42.4,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-11,51.4,60.4,42.5,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-12,51.6,60.6,42.6,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-13,51.7,60.7,42.7,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-14,51.8,60.9,42.8,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-15,52.0,61.1,42.9,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-16,52.1,61.3,43.0,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-17,52.3,61.5,43.1,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-18,52.4,61.7,43.2,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-19,52.6,61.9,43.4,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-20,52.8,62.1,43.5,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-21,53.0,62.3,43.6,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-22,53.1,62.5,43.8,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-23,53.3,62.7,43.9,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-24,53.5,63.0,44.1,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-25,53.7,63.2,44.3,11.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-26,53.9,63.4,44.4,11.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-27,54.2,63.7,44.6,11.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-28,54.4,63.9,44.8,11.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-29,54.6,64.2,45.0,11.0,-7777.0
KPDX,GHCND:USW00024229,2010-04-30,54.8,64.4,45.2,10.0,-7777.0
KPDX,GHCND:USW00024229,2010-06-01,61.2,70.8,51.6,5.0,1.0
KPDX,GHCND:USW00024229,2010-06-02,61.3,70.9,51.8,5.0,1.0
KPDX,GHCND:USW00024229,2010-06-03,61.5,71.1,51.9,4.0,1.0
KPDX,GHCND:USW00024229,2010-06-04,61.6,71.2,52.0,4.0,1.0
KPDX,GHCND:USW00024229,2010-06-05,61.8,71.4,52.2,4.0,1.0
KPDX,GHCND:USW00024229,2010-06-06,61.9,71.5,52.3,4.0,1.0
KPDX,GHCND:USW00024229,2010-06-07,62.1,71.7,52.4,4.0,1.0
KPDX,GHCND:USW00024229,2010-06-08,62.2,71.8,52.6,4.0,1.0
KPDX,GHCND:USW00024229,2010-06-09,62.4,72.0,52.7,4.0,1.0
KPDX,GHCND:USW00024229,2010-06-10,62.5,72.2,52.8,4.0,1.0
KPDX,GHCND:USW00024229,2010-06-11,62.7,72.4,53.0,3.0,1.0
KPDX,GHCND:USW00024229,2010-06-12,62.8,72.5,53.1,3.0,1.0
KPDX,GHCND:USW00024229,2010-06-13,63.0,72.7,53.2,3.0,1.0
KPDX,GHCND:USW00024229,2010-06-14,63.1,72.9,53.4,3.0,1.0
KPDX,GHCND:USW00024229,2010-06-15,63.3,73.1,53.5,3.0,1.0
KPDX,GHCND:USW00024229,2010-06-16,63.5,73.4,53.6,3.0,1.0
KPDX,GHCND:USW00024229,2010-06-17,63.7,73.6,53.8,3.0,2.0
KPDX,GHCND:USW00024229,2010-06-18,63.9,73.8,53.9,3.0,2.0
KPDX,GHCND:USW00024229,2010-06-19,64.0,74.0,54.0,3.0,2.0
KPDX,GHCND:USW00024229,2010-06-20,64.2,74.3,54.2,3.0,2.0
KPDX,GHCND:USW00024229,2010-06-21,64.4,74.5,54.3,2.0,2.0
KPDX,GHCND:USW00024229,2010-06-22,64.6,74.8,54.5,2.0,2.0
KPDX,GHCND:USW00024229,2010-06-23,64.8,75.1,54.6,2.0,2.0
KPDX,GHCND:USW00024229,2010-06-24,65.0,75.3,54.8,2.0,2.0
KPDX,GHCND:USW00024229,2010-06-25,65.3,75.6,54.9,2.0,2.0
KPDX,GHCND:USW00024229,2010-06-26,65.5,75.9,55.1,2.0,2.0
KPDX,GHCND:USW00024229,2010-06-27,65.7,76.2,55.2,2.0,2.0
KPDX,GHCND:USW00024229,2010-06-28,65.9,76.4,55.4,2.0,3.0
KPDX,GHCND:USW00024229,2010-06-29,66.1,76.7,55.5,2.0,3.0
KPDX,GHCND:USW00024229,2010-06-30,66.4,77.0,55.7,1.0,3.0
KPDX,GHCND:USW00024229,2010-07-01,66.6,77.3,55.9,1.0,3.0
KPDX,GHCND:USW00024229,2010-07-02,66.8,77.6,56.0,1.0,3.0
KPDX,GHCND:USW00024229,2010-07-03,67.0,77.9,56.2,1.0,3.0
KPDX,GHCND:USW00024229,2010-07-04,67.2,78.2,56.3,1.0,3.0
KPDX,GHCND:USW00024229,2010-07-05,67.5,78.4,56.5,1.0,3.0
KPDX,GHCND:USW00024229,2010-07-06,67.7,78.7,56.6,1.0,4.0
KPDX,GHCND:USW00024229,2010-07-07,67.9,79.0,56.8,1.0,4.0
KPDX,GHCND:USW00024229,2010-07-08,68.1,79.3,57.0,1.0,4.0
KPDX,GHCND:USW00024229,2010-07-09,68.3,79.5,57.1,1.0,4.0
KPDX,GHCND:USW00024229,2010-07-10,68.5,79.8,57.2,1.0,4.0
KPDX,GHCND:USW00024229,2010-07-11,68.7,80.0,57.4,1.0,4.0
KPDX,GHCND:USW00024229,2010-07-12,68.9,80.2,57.5,1.0,4.0
KPDX,GHCND:USW00024229,2010-07-13,69.1,80.5,57.7,1.0,5.0
KPDX,GHCND:USW00024229,2010-07-14,69.2,80.7,57.8,1.0,5.0
KPDX,GHCND:USW00024229,2010-07-15,69.4,80.9,57.9,1.0,5.0
KPDX,GHCND:USW00024229,2010-07-16,69.5,81.1,58.0,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-07-17,69.7,81.2,58.1,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-07-18,69.8,81.4,58.2,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-07-19,69.9,81.6,58.3,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-07-20,70.1,81.7,58.4,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-07-21,70.2,81.8,58.5,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-22,70.3,81.9,58.6,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-23,70.3,82.0,58.7,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-24,70.4,82.1,58.7,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-25,70.5,82.2,58.8,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-26,70.5,82.2,58.8,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-27,70.6,82.3,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-28,70.6,82.3,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-29,70.6,82.3,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-30,70.6,82.3,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-07-31,70.6,82.3,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-01,70.6,82.3,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-02,70.6,82.3,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-03,70.6,82.2,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-04,70.5,82.2,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-05,70.5,82.1,58.9,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-06,70.5,82.1,58.8,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-07,70.4,82.0,58.8,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-08,70.4,81.9,58.8,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-09,70.3,81.9,58.7,-7777.0,6.0
KPDX,GHCND:USW00024229,2010-08-10,70.2,81.8,58.6,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-11,70.1,81.7,58.6,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-12,70.1,81.6,58.5,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-13,70.0,81.5,58.4,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-14,69.9,81.4,58.4,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-15,69.8,81.3,58.3,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-16,69.7,81.2,58.2,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-17,69.6,81.1,58.1,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-18,69.5,81.0,58.0,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-19,69.4,80.9,57.9,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-20,69.3,80.8,57.8,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-21,69.2,80.7,57.7,-7777.0,5.0
KPDX,GHCND:USW00024229,2010-08-22,69.1,80.6,57.6,-7777.0,4.0
KPDX,GHCND:USW00024229,2010-08-23,68.9,80.4,57.5,-7777.0,4.0
KPDX,GHCND:USW00024229,2010-08-24,68.8,80.3,57.3,-7777.0,4.0
KPDX,GHCND:USW00024229,2010-08-25,68.7,80.2,57.2,-7777.0,4.0
KPDX,GHCND:USW00024229,2010-08-26,68.6,80.1,57.1,-7777.0,4.0
KPDX,GHCND:USW00024229,2010-08-27,68.4,80.0,56.9,-7777.0,4.0
KPDX,GHCND:USW00024229,2010-08-28,68.3,79.8,56.8,1.0,4.0
KPDX,GHCND:USW00024229,2010-08-29,68.2,79.7,56.6,1.0,4.0
KPDX,GHCND:USW00024229,2010-08-30,68.0,79.6,56.5,1.0,4.0
KPDX,GHCND:USW00024229,2010-08-31,67.9,79.4,56.3,1.0,4.0
KPDX,GHCND:USW00024229,2010-09-01,67.7,79.3,56.2,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-02,67.6,79.1,56.0,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-03,67.4,79.0,55.8,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-04,67.2,78.8,55.7,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-05,67.1,78.6,55.5,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-06,66.9,78.4,55.3,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-07,66.7,78.3,55.1,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-08,66.5,78.1,54.9,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-09,66.3,77.8,54.7,1.0,3.0
KPDX,GHCND:USW00024229,2010-09-10,66.1,77.6,54.5,2.0,3.0
KPDX,GHCND:USW00024229,2010-09-11,65.8,77.4,54.3,2.0,2.0
KPDX,GHCND:USW00024229,2010-09-12,65.6,77.2,54.1,2.0,2.0
KPDX,GHCND:USW00024229,2010-09-13,65.4,76.9,53.8,2.0,2.0
KPDX,GHCND:USW00024229,2010-09-14,65.1,76.6,53.6,2.0,2.0
KPDX,GHCND:USW00024229,2010-09-15,64.9,76.4,53.4,2.0,2.0
KPDX,GHCND:USW00024229,2010-09-16,64.6,76.1,53.1,2.0,2.0
KPDX,GHCND:USW00024229,2010-09-17,64.3,75.8,52.9,3.0,2.0
KPDX,GHCND:USW00024229,2010-09-18,64.1,75.5,52.6,3.0,2.0
KPDX,GHCND:USW00024229,2010-09-19,63.8,75.1,52.4,3.0,2.0
KPDX,GHCND:USW00024229,2010-09-20,63.5,74.8,52.1,3.0,2.0
KPDX,GHCND:USW00024229,2010-09-21,63.2,74.5,51.9,3.0,1.0
KPDX,GHCND:USW00024229,2010-09-22,62.9,74.1,51.6,3.0,1.0
KPDX,GHCND:USW00024229,2010-09-23,62.5,73.7,51.4,4.0,1.0
KPDX,GHCND:USW00024229,2010-09-24,62.2,73.4,51.1,4.0,1.0
KPDX,GHCND:USW00024229,2010-09-25,61.9,73.0,50.8,4.0,1.0
KPDX,GHCND:USW00024229,2010-09-26,61.6,72.6,50.6,4.0,1.0
KPDX,GHCND:USW00024229,2010-09-27,61.2,72.2,50.3,4.0,1.0
KPDX,GHCND:USW00024229,2010-09-28,60.9,71.7,50.0,5.0,1.0
KPDX,GHCND:USW00024229,2010-09-29,60.5,71.3,49.8,5.0,1.0
KPDX,GHCND:USW00024229,2010-09-30,60.2,70.9,49.5,5.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-01,59.8,70.4,49.3,6.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-02,59.5,70.0,49.0,6.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-03,59.1,69.5,48.7,6.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-04,58.8,69.1,48.5,6.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-05,58.4,68.6,48.2,7.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-06,58.1,68.2,48.0,7.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-07,57.7,67.7,47.8,7.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-08,57.4,67.2,47.5,8.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-09,57.0,66.8,47.3,8.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-10,56.7,66.3,47.1,8.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-11,56.3,65.9,46.8,9.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-12,56.0,65.4,46.6,9.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-13,55.7,65.0,46.4,9.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-14,55.4,64.5,46.2,10.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-15,55.0,64.1,46.0,10.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-16,54.7,63.6,45.8,10.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-17,54.4,63.2,45.6,11.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-18,54.1,62.8,45.4,11.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-19,53.8,62.3,45.3,11.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-20,53.5,61.9,45.1,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-21,53.2,61.5,44.9,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-22,52.9,61.1,44.8,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-23,52.6,60.7,44.6,12.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-24,52.4,60.3,44.4,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-25,52.1,59.9,44.3,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-26,51.8,59.5,44.1,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-27,51.6,59.2,44.0,13.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-28,51.3,58.8,43.8,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-29,51.1,58.4,43.7,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-30,50.8,58.1,43.5,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-10-31,50.6,57.7,43.4,14.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-01,50.3,57.4,43.2,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-02,50.1,57.1,43.1,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-03,49.8,56.7,42.9,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-04,49.6,56.4,42.7,15.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-05,49.3,56.1,42.6,16.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-06,49.1,55.7,42.4,16.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-07,48.8,55.4,42.3,16.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-08,48.6,55.1,42.1,16.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-09,48.3,54.8,41.9,17.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-10,48.1,54.5,41.7,17.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-11,47.9,54.2,41.5,17.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-12,47.6,53.9,41.3,17.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-13,47.3,53.5,41.2,18.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-14,47.1,53.2,41.0,18.0,-7777.0
KPDX,GHCND:USW00024229,2010-11-15,46.8,52.9,40.7,18.0,0.0
KPDX,GHCND:USW00024229,2010-11-16,46.6,52.6,40.5,18.0,0.0
KPDX,GHCND:USW00024229,2010-11-17,46.3,52.3,40.3,19.0,0.0
KPDX,GHCND:USW00024229,2010-11-18,46.0,52.0,40.1,19.0,0.0
KPDX,GHCND:USW00024229,2010-11-19,45.8,51.7,39.9,19.0,0.0
KPDX,GHCND:USW00024229,2010-11-20,45.5,51.4,39.7,19.0,0.0
KPDX,GHCND:USW00024229,2010-11-21,45.2,51.1,39.4,20.0,0.0
KPDX,GHCND:USW00024229,2010-11-22,45.0,50.8,39.2,20.0,0.0
KPDX,GHCND:USW00024229,2010-11-23,44.7,50.5,39.0,20.0,0.0
KPDX,GHCND:USW00024229,2010-11-24,44.4,50.1,38.7,21.0,0.0
KPDX,GHCND:USW00024229,2010-11-25,44.2,49.8,38.5,21.0,0.0
KPDX,GHCND:USW00024229,2010-11-26,43.9,49.5,38.3,21.0,0.0
KPDX,GHCND:USW00024229,2010-11-27,43.6,49.3,38.0,21.0,0.0
KPDX,GHCND:USW00024229,2010-11-28,43.4,49.0,37.8,22.0,0.0
KPDX,GHCND:USW00024229,2010-11-29,43.1,48.7,37.6,22.0,0.0
KPDX,GHCND:USW00024229,2010-11-30,42.9,48.4,37.3,22.0,0.0
KPDX,GHCND:USW00024229,2010-12-01,42.6,48.1,37.1,22.0,0.0
KPDX,GHCND:USW00024229,2010-12-02,42.4,47.8,36.9,23.0,0.0
KPDX,GHCND:USW00024229,2010-12-03,42.1,47.6,36.7,23.0,0.0
KPDX,GHCND:USW00024229,2010-12-04,41.9,47.3,36.5,23.0,0.0
KPDX,GHCND:USW00024229,2010-12-05,41.7,47.1,36.3,23.0,0.0
KPDX,GHCND:USW00024229,2010-12-06,41.5,46.8,36.1,24.0,0.0
KPDX,GHCND:USW00024229,2010-12-07,41.3,46.6,35.9,24.0,0.0
KPDX,GHCND:USW00024229,2010-12-08,41.1,46.4,35.7,24.0,0.0
KPDX,GHCND:USW00024229,2010-12-09,40.9,46.2,35.6,24.0,0.0
KPDX,GHCND:USW00024229,2010-12-10,40.7,46.0,35.4,24.0,0.0
KPDX,GHCND:USW00024229,2010-12-11,40.5,45.8,35.3,24.0,0.0
KPDX,GHCND:USW00024229,2010-12-12,40.4,45.6,35.2,25.0,0.0
