station,ghcnd_id,date,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-HTDD-NORMAL,DLY-CLDD-NORMAL
KSLE,GHCND:USW00024232,2010-04-20,50.8,61.8,39.8,14.0,0.0
KSLE,GHCND:USW00024232,2010-04-21,51.0,62.0,39.9,14.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-22,51.1,62.2,40.1,14.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-23,51.3,62.5,40.2,14.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-24,51.5,62.7,40.4,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-25,51.7,62.9,40.5,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-26,51.9,63.2,40.7,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-27,52.1,63.4,40.9,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-28,52.3,63.7,41.0,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-29,52.6,63.9,41.2,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-04-30,52.8,64.2,41.4,12.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-01,53.0,64.4,41.6,12.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-02,53.2,64.7,41.8,12.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-03,53.5,64.9,42.0,12.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-04,53.7,65.2,42.2,11.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-05,53.9,65.4,42.4,11.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-06,54.2,65.7,42.6,11.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-07,54.4,65.9,42.9,11.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-08,54.6,66.2,43.1,11.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-09,54.9,66.4,43.3,10.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-10,55.1,66.6,43.5,10.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-11,55.3,66.9,43.8,10.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-12,55.5,67.1,44.0,10.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-13,55.8,67.3,44.2,9.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-14,56.0,67.6,44.4,9.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-15,56.2,67.8,44.6,9.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-16,56.4,68.0,44.8,9.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-17,56.6,68.2,45.0,9.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-18,56.8,68.4,45.2,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-19,57.0,68.6,45.4,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-20,57.2,68.8,45.6,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-21,57.4,69.0,45.8,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-22,57.6,69.1,46.0,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-23,57.7,69.3,46.2,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-24,57.9,69.5,46.3,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-25,58.1,69.6,46.5,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-26,58.2,69.8,46.7,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-27,58.4,70.0,46.8,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-28,58.6,70.1,47.0,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-29,58.7,70.3,47.1,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-30,58.9,70.5,47.3,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-05-31,59.0,70.6,47.4,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-06-01,59.2,70.8,47.5,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-06-02,59.3,70.9,47.7,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-06-03,59.4,71.1,47.8,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-06-04,59.6,71.3,47.9,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-06-05,59.7,71.4,48.0,6.0,1.0
KSLE,GHCND:USW00024232,2010-06-06,59.9,71.6,48.1,6.0,1.0
KSLE,GHCND:USW00024232,2010-06-07,60.0,71.8,48.3,5.0,1.0
KSLE,GHCND:USW00024232,2010-06-08,60.2,72.0,48.4,5.0,-7777.0
KSLE,GHCND:USW00024232,2010-06-09,60.3,72.2,48.5,5.0,-7777.0
KSLE,GHCND:USW00024232,2010-06-10,60.5,72.4,48.6,5.0,1.0
KSLE,GHCND:USW00024232,2010-06-11,60.6,72.6,48.7,5.0,1.0
KSLE,GHCND:USW00024232,2010-06-12,60.8,72.8,48.8,5.0,1.0
KSLE,GHCND:USW00024232,2010-06-13,61.0,73.0,48.9,5.0,1.0
KSLE,GHCND:USW00024232,2010-06-14,61.2,73.3,49.1,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-15,61.3,73.5,49.2,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-16,61.5,73.7,49.3,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-17,61.7,74.0,49.4,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-18,61.9,74.3,49.5,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-19,62.1,74.5,49.7,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-20,62.3,74.8,49.8,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-21,62.5,75.1,49.9,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-22,62.7,75.4,50.1,4.0,1.0
KSLE,GHCND:USW00024232,2010-06-23,63.0,75.7,50.2,3.0,1.0
KSLE,GHCND:USW00024232,2010-06-24,63.2,76.0,50.4,3.0,1.0
KSLE,GHCND:USW00024232,2010-06-25,63.4,76.3,50.5,3.0,1.0
KSLE,GHCND:USW00024232,2010-06-26,63.6,76.6,50.6,3.0,2.0
KSLE,GHCND:USW00024232,2010-06-27,63.9,77.0,50.8,3.0,2.0
KSLE,GHCND:USW00024232,2010-06-28,64.1,77.3,50.9,3.0,2.0
KSLE,GHCND:USW00024232,2010-06-29,64.4,77.6,51.1,2.0,2.0
KSLE,GHCND:USW00024232,2010-06-30,64.6,78.0,51.2,2.0,2.0
KSLE,GHCND:USW00024232,2010-07-01,64.8,78.3,51.4,2.0,2.0
KSLE,GHCND:USW00024232,2010-07-02,65.1,78.6,51.5,2.0,2.0
KSLE,GHCND:USW00024232,2010-07-03,65.3,78.9,51.7,2.0,2.0
KSLE,GHCND:USW00024232,2010-07-04,65.5,79.3,51.8,2.0,2.0
KSLE,GHCND:USW00024232,2010-07-05,65.8,79.6,52.0,2.0,2.0
KSLE,GHCND:USW00024232,2010-07-06,66.0,79.9,52.1,1.0,2.0
KSLE,GHCND:USW00024232,2010-07-07,66.2,80.2,52.3,1.0,3.0
KSLE,GHCND:USW00024232,2010-07-08,66.5,80.5,52.4,1.0,3.0
KSLE,GHCND:USW00024232,2010-07-09,66.7,80.8,52.5,1.0,3.0
KSLE,GHCND:USW00024232,2010-07-10,66.9,81.1,52.7,1.0,3.0
KSLE,GHCND:USW00024232,2010-07-11,67.1,81.4,52.8,1.0,3.0
KSLE,GHCND:USW00024232,2010-07-12,67.3,81.6,52.9,1.0,3.0
KSLE,GHCND:USW00024232,2010-07-13,67.5,81.9,53.0,1.0,3.0
KSLE,GHCND:USW00024232,2010-07-14,67.6,82.1,53.2,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-15,67.8,82.3,53.3,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-16,67.9,82.5,53.4,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-17,68.1,82.7,53.5,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-18,68.2,82.9,53.5,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-19,68.3,83.1,53.6,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-20,68.5,83.2,53.7,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-21,68.6,83.4,53.7,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-22,68.6,83.5,53.8,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-23,68.7,83.6,53.8,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-24,68.8,83.7,53.9,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-25,68.8,83.8,53.9,1.0,4.0
KSLE,GHCND:USW00024232,2010-07-26,68.9,83.8,53.9,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-07-27,68.9,83.9,53.9,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-07-28,68.9,83.9,54.0,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-07-29,68.9,83.9,53.9,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-07-30,68.9,83.9,53.9,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-07-31,68.9,83.9,53.9,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-08-01,68.9,83.9,53.9,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-08-02,68.8,83.8,53.9,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-08-03,68.8,83.8,53.8,-7777.0,4.0
KSLE,GHCND:USW00024232,2010-08-04,68.8,83.7,53.8,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-05,68.7,83.7,53.7,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-06,68.6,83.6,53.7,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-07,68.6,83.5,53.6,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-08,68.5,83.4,53.6,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-09,68.4,83.3,53.5,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-10,68.3,83.2,53.4,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-11,68.2,83.1,53.3,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-12,68.1,83.0,53.3,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-13,68.0,82.9,53.2,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-14,67.9,82.7,53.1,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-15,67.8,82.6,53.0,1.0,4.0
KSLE,GHCND:USW00024232,2010-08-16,67.7,82.5,52.9,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-17,67.6,82.4,52.8,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-18,67.5,82.2,52.7,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-19,67.4,82.1,52.6,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-20,67.3,82.0,52.5,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-21,67.1,81.9,52.4,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-22,67.0,81.7,52.3,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-23,66.9,81.6,52.2,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-24,66.8,81.5,52.1,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-25,66.7,81.3,52.0,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-26,66.5,81.2,51.9,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-27,66.4,81.1,51.7,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-28,66.3,80.9,51.6,1.0,3.0
KSLE,GHCND:USW00024232,2010-08-29,66.1,80.8,51.5,1.0,2.0
KSLE,GHCND:USW00024232,2010-08-30,66.0,80.6,51.4,1.0,2.0
KSLE,GHCND:USW00024232,2010-08-31,65.9,80.5,51.2,1.0,2.0
KSLE,GHCND:USW00024232,2010-09-01,65.7,80.3,51.1,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-02,65.6,80.2,50.9,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-03,65.4,80.0,50.8,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-04,65.2,79.8,50.7,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-05,65.1,79.7,50.5,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-06,64.9,79.5,50.3,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-07,64.7,79.3,50.2,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-08,64.5,79.1,50.0,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-09,64.3,78.9,49.8,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-10,64.1,78.7,49.6,2.0,2.0
KSLE,GHCND:USW00024232,2010-09-11,63.9,78.4,49.5,3.0,2.0
KSLE,GHCND:USW00024232,2010-09-12,63.7,78.2,49.3,3.0,1.0
KSLE,GHCND:USW00024232,2010-09-13,63.5,77.9,49.1,3.0,1.0
KSLE,GHCND:USW00024232,2010-09-14,63.3,77.7,48.9,3.0,1.0
KSLE,GHCND:USW00024232,2010-09-15,63.0,77.4,48.7,3.0,1.0
KSLE,GHCND:USW00024232,2010-09-16,62.8,77.1,48.4,3.0,1.0
KSLE,GHCND:USW00024232,2010-09-17,62.5,76.8,48.2,4.0,1.0
KSLE,GHCND:USW00024232,2010-09-18,62.2,76.5,48.0,4.0,1.0
KSLE,GHCND:USW00024232,2010-09-19,62.0,76.2,47.8,4.0,1.0
KSLE,GHCND:USW00024232,2010-09-20,61.7,75.8,47.6,4.0,1.0
KSLE,GHCND:USW00024232,2010-09-21,61.4,75.5,47.3,4.0,1.0
KSLE,GHCND:USW00024232,2010-09-22,61.1,75.1,47.1,5.0,1.0
KSLE,GHCND:USW00024232,2010-09-23,60.8,74.7,46.9,5.0,1.0
KSLE,GHCND:USW00024232,2010-09-24,60.5,74.3,46.6,5.0,1.0
KSLE,GHCND:USW00024232,2010-09-25,60.2,73.9,46.4,5.0,1.0
KSLE,GHCND:USW00024232,2010-09-26,59.8,73.5,46.2,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-09-27,59.5,73.1,45.9,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-09-28,59.2,72.6,45.7,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-09-29,58.8,72.2,45.4,6.0,-7777.0
KSLE,GHCND:USW00024232,2010-09-30,58.5,71.7,45.2,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-01,58.1,71.3,45.0,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-02,57.8,70.8,44.7,7.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-03,57.4,70.3,44.5,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-04,57.1,69.8,44.3,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-05,56.7,69.4,44.1,8.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-06,56.4,68.9,43.9,9.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-07,56.0,68.4,43.6,9.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-08,55.7,67.9,43.4,9.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-09,55.3,67.4,43.2,10.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-10,55.0,66.9,43.1,10.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-11,54.6,66.4,42.9,10.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-12,54.3,65.9,42.7,11.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-13,54.0,65.4,42.5,11.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-14,53.6,64.9,42.4,11.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-15,53.3,64.4,42.2,12.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-16,53.0,63.9,42.1,12.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-17,52.7,63.4,41.9,12.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-18,52.4,63.0,41.8,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-19,52.1,62.5,41.6,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-20,51.8,62.0,41.5,13.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-21,51.5,61.6,41.4,14.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-22,51.2,61.1,41.3,14.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-23,50.9,60.7,41.2,14.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-24,50.7,60.3,41.1,14.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-25,50.4,59.9,41.0,15.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-26,50.2,59.4,40.9,15.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-27,49.9,59.0,40.8,15.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-28,49.7,58.6,40.7,15.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-29,49.4,58.3,40.6,16.0,-7777.0
KSLE,GHCND:USW00024232,2010-10-30,49.2,57.9,40.5,16.0,0.0
KSLE,GHCND:USW00024232,2010-10-31,49.0,57.5,40.4,16.0,0.0
KSLE,GHCND:USW00024232,2010-11-01,48.7,57.1,40.3,16.0,0.0
KSLE,GHCND:USW00024232,2010-11-02,48.5,56.8,40.2,16.0,0.0
KSLE,GHCND:USW00024232,2010-11-03,48.3,56.4,40.1,17.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-04,48.1,56.1,40.0,17.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-05,47.8,55.7,39.9,17.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-06,47.6,55.4,39.8,17.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-07,47.4,55.1,39.7,18.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-08,47.2,54.8,39.6,18.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-09,47.0,54.4,39.5,18.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-10,46.8,54.1,39.4,18.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-11,46.5,53.8,39.3,18.0,-7777.0
KSLE,GHCND:USW00024232,2010-11-12,46.3,53.5,39.1,19.0,-7777.0
